doc ner ner_spacy text
247 O O Attention
247 O O to
247 O O detail
247 O O Quality
247 O O WORK
247 O O EXPERIENCE
247 B-Designation O Sales
247 L-Designation O Manager
247 O U-PERSON Edelweiss
247 O O investment
247 O O adviser
247 O O LIMITEDc
247 O U-GPE Mumbai
247 O B-ORG Maharashtra
247 O B-DATE March
247 O L-DATE 2018
247 O O to
247 O O Present
247 O O Hi
247 O O this
247 O O is
247 O O satyender
247 O U-PERSON Singh
247 O O ..
247 O O I
247 O O am
247 O O dealing
247 O O into
247 O O home
247 O O loan
247 O O mortgage
247 O O loans
247 O O properties
247 O O etc

247 B-Designation O SALES
247 L-Designation O MANAGER
247 O O SOLDES
247 O O TECHNO
247 O O PRIVATE
247 O O LIMITED
247 O O Mumbai
247 O U-ORG Maharashtra
247 O B-DATE December
247 O I-DATE 2016
247 O I-DATE to
247 O I-DATE February
247 O L-DATE 2018
247 O O Dealing
247 O O into
247 O O home
247 O O loan
247 O O mortgage
247 O O loan
247 O O and
247 O O property
247 O O etc

247 B-Designation O Senior
247 I-Designation O Sales
247 L-Designation O officer
247 O O HDB
247 O O FINANCIAL
247 O O SERVICES
247 O O LTD
247 O B-DATE June
247 O L-DATE 2016
247 O O to
247 O O November
247 O O 2016
247 B-Designation O Senior
247 I-Designation O Export
247 L-Designation O Executive
247 O O TECHNOMAG
247 O O INDUSTRIES
247 O O MUMBAI
247 O U-GPE Mumbai
247 O B-ORG Maharashtra
247 O B-DATE November
247 O L-DATE 2007
247 O O to
247 O B-DATE May
247 O L-DATE 2016
247 B-Designation O Administrative
247 L-Designation O Executive
247 O O AM
247 O O CONSULTANTS
247 O O MUMBAI
247 O O Mumbai
247 O B-ORG Maharashtra
247 O O https://www.indeed.com/r/Satyendra-Singh/3fca29d67a089f37?isid=rex-download&ikw=download-top&co=IN
247 O O https://www.indeed.com/r/Satyendra-Singh/3fca29d67a089f37?isid=rex-download&ikw=download-top&co=IN
247 O B-DATE September
247 O L-DATE 2005
247 O O to
247 O B-DATE October
247 O L-DATE 2007
247 O U-ORG EDUCATION
247 "B-College Name" B-ORG Guru
247 "I-College Name" I-ORG Nanak
247 "I-College Name" L-ORG College
247 "L-College Name" U-GPE Mumbai
247 O O in
247 U-Degree O Arts
247 O U-GPE Mumbai
247 O U-ORG Maharashtra
247 O B-DATE April
247 O L-DATE 2005
247 O O SKILLS
247 O U-PERSON EXCEL
247 O B-DATE Less
247 O I-DATE than
247 O I-DATE 1
247 O L-DATE year
247 O O INTERNET
247 O U-PERSON EXPLORER
247 O B-DATE Less
247 O I-DATE than
247 O I-DATE 1
247 O L-DATE year
247 O B-ORG MS
247 O L-ORG WORD
247 O O Less
247 O O than
247 O O 1
247 O O year
247 O U-ORG OUTLOOK
247 O O Less
247 O O than
247 O O 1
247 O O year
247 O U-ORG POWERPOINT
247 O B-DATE Less
247 O I-DATE than
247 O I-DATE 1
247 O L-DATE year
247 O O ADDITIONAL
247 O O INFORMATION
247 O O COMPUTER
247 O O KNOWLEDGE
247 O O Experience
247 O O in
247 O B-WORK_OF_ART Ms
247 O I-WORK_OF_ART Word
247 O I-WORK_OF_ART Excel
247 O L-WORK_OF_ART Powerpoint
247 O O Internet
247 O O explorer
247 O O and
247 O O outlook

248 O B-PERSON Kelvin
248 O L-PERSON Fernandes
248 B-Designation O Manager
248 I-Designation U-ORG Digital
248 I-Designation U-ORG CRM
248 L-Designation O Analytics
248 O O McDonald
248 O U-GPE Mumbai
248 O B-ORG Maharashtra
248 O L-ORG Email
248 O O me
248 O O on
248 O O Indeed
248 O O indeed.com
248 O O r
248 O O Kelvin-
248 O O Fernandes/1f19594a5e470d2b
248 O O Willing
248 O O to
248 O O relocate
248 O O to
248 O U-GPE Mumbai
248 O U-ORG Maharashtra
248 O O WORK
248 O O EXPERIENCE
248 B-Designation O Manager
248 I-Designation U-ORG Digital
248 I-Designation U-ORG CRM
248 L-Designation U-ORG Analytics
248 O U-ORG McDonald
248 O O Mumbai
248 O U-ORG Maharashtra
248 O B-DATE May
248 O L-DATE 2017
248 O O to
248 O O Present

248 O U-PERSON Accountable
248 O O to
248 O O grow
248 O O digital
248 O O sales
248 O O via
248 O B-ORG App
248 O L-ORG Web
248 O O and
248 O O improve
248 O O digital
248 O O customer
248 O O experience
248 O O instore
248 O O online

248 O O Accountable
248 O O to
248 O O drive
248 O O digital
248 O O innovation
248 O O transformation
248 O O and
248 O O develop
248 O O analytics
248 O I-ORG IOT
248 O O in
248 O O an
248 O O integrated
248 O O manner

248 O O Accountable
248 O O to
248 O O plan
248 O O execute
248 O O the
248 O O rolling
248 O B-ORG Digital
248 O I-ORG Customer
248 O L-ORG Roadmap
248 O O with
248 O O the
248 O O Sr

248 O O Manager
248 O O team

248 O O Managing
248 O O an
248 O O internal
248 O O team
248 O L-PRODUCT 2
248 O O external
248 O O partners

248 O B-ORG Digital
248 O I-ORG Innovation
248 O L-ORG Transformation
248 O O o
248 O O Leading
248 O O the
248 O O development
248 O O with
248 O O tech
248 O O team
248 O O of
248 O O an
248 O O integrated
248 O O tech
248 O O infrastructure
248 O O of
248 O U-ORG Analytics
248 O B-ORG CRM
248 O O tool
248 O I-ORG Digital
248 O L-ORG Marketing
248 O O tools
248 O O ad
248 O O serving
248 O O tool
248 O O DMP
248 O O dynamic
248 O O creative
248 O O optimizer
248 O U-ORG DCM
248 O O to
248 O O improve
248 O U-ORG ROI
248 O O o
248 O O Managing
248 O O projects
248 O O with
248 O O the
248 O O tech
248 O O team
248 O O to
248 O O increase
248 O O instore
248 O O digital
248 O O touch
248 O O points
248 O L-ORG IOT
248 O O for
248 O O customers
248 O O convenience
248 O O engagement
248 O O like
248 O O instore
248 O O app
248 O O order
248 O O pay
248 O O grab
248 O O go
248 O O and
248 O O beacon
248 O O engagement
248 O O o
248 O O Managing
248 O O CRM
248 O O implementation
248 O O with
248 O O the
248 O O tech
248 O O team
248 O O training
248 O O aligned
248 O O with
248 O O global
248 O O standards
248 O O o
248 O B-ORG Leading
248 O O managing
248 O O the
248 O O development
248 O O of
248 O O personalized
248 O O customer
248 O O engagement
248 O O across
248 O O platforms
248 O O o
248 O O Led
248 O O the
248 O O redevelopment
248 O O of
248 O O a
248 O O robust
248 O B-PERSON Offer
248 O L-PERSON Engine
248 O O to
248 O O improve
248 O U-ORG ROI
248 O O of
248 O O promotions

248 O B-ORG Digital
248 O I-ORG Marketing
248 O L-ORG CRM
248 O O o
248 O O Managing
248 O O Digital
248 O O Marketing
248 O O along
248 O O with
248 O B-ORG Digital
248 O I-ORG Customer
248 O L-ORG Analytics
248 O O in
248 O O an
248 O O integrated
248 O O manner
248 O O to
248 O O acquire
248 O O new
248 O O customer
248 O O sales
248 O O drive
248 O O frequency
248 O O o
248 O O Managing
248 O O biddable
248 O O non
248 O O biddable
248 O O media
248 O O programmatic
248 O O marketing
248 O O automation
248 O O strategy
248 O O via
248 O O direct
248 O O channels
248 O O SMS
248 O U-ORG Push
248 O U-ORG Email
248 O O in
248 O O a
248 O O hyper
248 O O personalized
248 O O approach
248 O O o
248 O O Managing
248 O O development
248 O O of
248 O O food
248 O O offers
248 O O wallets
248 O O or
248 O O any
248 O O other
248 O O promotions
248 O O for
248 O O e
248 O O commerce
248 O O o
248 O O Collaborate
248 O O with
248 O O the
248 O U-NORP Product
248 O O tech
248 O O team
248 O O to
248 O O improve
248 O B-ORG Web
248 O L-ORG App
248 O O ordering
248 O O journey
248 O O rating
248 O O user
248 O O experience
248 O O o
248 O O Collaborate
248 O O with
248 O O brand
248 O O marketing
248 O O teams
248 O O to
248 O O facilitate
248 O O digital
248 O O sales
248 O O of
248 O O new
248 O O initiatives
248 O O products
248 O O o
248 O O Collaborate
248 O O with
248 O O customer
248 O O service
248 O O operations
248 O O to
248 O O ensure
248 O O seamless
248 O O customer
248 O O experience
248 O O https://www.indeed.com/r/Kelvin-Fernandes/1f19594a5e470d2b?isid=rex-download&ikw=download-top&co=IN
248 O O https://www.indeed.com/r/Kelvin-Fernandes/1f19594a5e470d2b?isid=rex-download&ikw=download-top&co=IN

248 O O Analytics
248 O O o
248 O B-ORG Institutionalizing
248 O L-ORG Analytics
248 O O in
248 O B-ORG McDonald
248 O O from
248 O O laying
248 O O the
248 O O foundation
248 O O to
248 O O developing
248 O O business
248 O O intelligence
248 O O dashboards
248 O O real
248 O O time
248 O O analytics
248 O O engines
248 O O advance
248 O O analytics
248 O O models
248 O O o
248 O O Leading
248 O O the
248 O O development
248 O O implementation
248 O O of
248 O O a
248 O O new
248 O O data
248 O O analytics
248 O O infrastructure
248 O O for
248 O B-ORG McDonald
248 O O Achievements
248 O O o
248 O O Increased
248 O O Active
248 O O app
248 O O installs
248 O O by
248 O B-PERCENT 70
248 O L-PERCENT %
248 O O YOY
248 O O while
248 O O decreased
248 O O cost
248 O O per
248 O O installs
248 O O by
248 O B-PERCENT 23
248 O L-PERCENT %
248 O O o
248 O O Increased
248 O O App
248 O O orders
248 O O by
248 O B-PERCENT 70
248 O L-PERCENT %
248 O O and
248 O B-ORG App
248 O L-ORG Web
248 O O orders
248 O O by
248 O B-PERCENT 30
248 O L-PERCENT %
248 O O YOY
248 O O while
248 O O decreased
248 O O cost
248 O O per
248 O O sale
248 O O by
248 O B-PERCENT 48
248 O L-PERCENT %
248 O O o
248 O B-ORG Improved
248 O L-ORG Android
248 O O app
248 O O rating
248 O O to
248 O U-CARDINAL 3.2
248 O O from
248 O U-CARDINAL 2.8
248 O O increased
248 O O frequency
248 O O of
248 O O app
248 O O customers
248 O O per
248 O O month
248 O O by
248 O B-PERCENT 30
248 O L-PERCENT %
248 O O o
248 O O Streamlined
248 O O processes
248 O O tools
248 O O to
248 O O reduce
248 O O tool
248 O O expenses
248 O O by
248 O B-PERCENT 27
248 O L-PERCENT %
248 O O o
248 O O Developed
248 O O new
248 O O attribution
248 O O decision
248 O O making
248 O O frameworks
248 O O leveraging
248 O O a
248 O U-ORG MECE
248 O O approach
248 O O optimized
248 O O growth
248 O O strategies
248 O O to
248 O O drive
248 O O cost
248 O O efficiency
248 O O by
248 O B-PERCENT 90
248 O L-PERCENT %
248 O O in
248 O O media
248 O O budgets
248 O B-ORG Common
248 O I-ORG Accountabilities
248 O L-ORG Responsibilities
248 O O in
248 O O Analytics
248 O O Service
248 O O Roles

248 O U-ORG Team
248 O O member
248 O O individual
248 O O contributor
248 O O a
248 O O manager
248 O O that
248 O O managed
248 O O business
248 O O client
248 O O needs
248 O O other
248 O O stakeholders
248 O O both
248 O O internally
248 O O externally
248 O O working
248 O O with
248 O O cross
248 O O functional
248 O O teams

248 O O Operationalized
248 O O projects
248 O O developed
248 O O teams
248 O O managed
248 O O resources
248 O O operations
248 O O financial
248 O O technical
248 O O human
248 O O designed
248 O O processes
248 O O from
248 O O base
248 O O institutionalized
248 O O best
248 O O practices
248 O O o
248 O U-PRODUCT Maintained
248 O O a
248 O O positive
248 O O team
248 O U-ORG NPS
248 O O provided
248 O O thought
248 O O leadership
248 O O counselling
248 O O facilitated
248 O O team
248 O O career
248 O O planning
248 O O aligning
248 O O to
248 O O personal
248 O O aspirations
248 O O organization
248 O O goals
248 O O o
248 O O Managed
248 O O end
248 O O to
248 O O end
248 O O defining
248 O O problem
248 O O statement
248 O O scoping
248 O O planning
248 O O execution
248 O O automation
248 O O review
248 O O o
248 O O Developed
248 O O front
248 O O end
248 O O facing
248 O O solutions
248 O O analytical
248 O O data
248 O O mining
248 O O algorithms
248 O O codes
248 O B-ORG QA
248 O L-ORG QC
248 O O processes

248 O O Consulted
248 O O business
248 O O clients
248 O O with
248 O O insights
248 O O recommendations
248 O O and
248 O O derived
248 O O tested
248 O O hypotheses

248 O O Created
248 O O knowledge
248 O O sharing
248 O O pre
248 O O sales
248 O O material
248 O O like
248 O O training
248 O O materials
248 O O case
248 O O studies
248 O O blogs
248 O O articles
248 O O etc

248 O U-CARDINAL 1/2
248 O O kelvinscale@gmail.com
248 O O +919821226223
248 B-Designation O Senior
248 I-Designation O Business
248 I-Designation O Analyst
248 I-Designation O /Assistant
248 L-Designation O Manager
248 O O Culture
248 O O Machine
248 O O Mumbai
248 O B-ORG Maharashtra
248 O B-DATE March
248 O I-DATE 2016
248 O I-DATE to
248 O I-DATE February
248 O L-DATE 2017

248 O B-ORG Digital
248 O I-ORG Content
248 O I-ORG Strategy
248 O I-ORG Analytics
248 O L-ORG Website
248 O U-ORG FB
248 O U-ORG YouTube
248 O U-NORP Instagram
248 O O o
248 O U-ORG Developed
248 O O analytics
248 O O based
248 O O decision
248 O O making
248 O O approach
248 O O for
248 O O content
248 O O creation
248 O O across
248 O O all
248 O O properties
248 O O o
248 O U-ORG Implemented
248 O O multiple
248 O O data
248 O O text
248 O O analytics
248 O O mining
248 O O techniques
248 O O sentiment
248 O O analytics
248 O U-ORG NLP
248 O O etc

248 O O o
248 O U-ORG Consulted
248 O O clients
248 O O to
248 O O drive
248 O O content
248 O O creation
248 O O decisions
248 O O across
248 O O digital
248 O O platforms
248 O O based
248 O O of
248 O O data
248 O O insights

248 O B-ORG Product
248 O I-ORG Development
248 O I-ORG Planned
248 O O designed
248 O O with
248 O O the
248 O O product
248 O O team
248 O O to
248 O O improve
248 O O the
248 O O algorithms
248 O O visualization
248 O O Achievements
248 O O o
248 O O Increased
248 O O engagement
248 O O by
248 O B-PERCENT 78
248 O L-PERCENT %
248 O O on
248 O O our
248 O O FB
248 O O food
248 O O page
248 O O *
248 O O Analyzed
248 O O the
248 O O sentiment
248 O O of
248 O O our
248 O O properties
248 O O by
248 O O analyzing
248 O O their
248 O O comments
248 O O using
248 O O text
248 O O mining
248 O O techniques
248 O O *
248 O O Recommended
248 O O changes
248 O O in
248 O O the
248 O O programming
248 O O strategy
248 O O by
248 O O analyzing
248 O O audience
248 O O behavior
248 O O with
248 O O competitors
248 O O o
248 O O Decreased
248 O O dashboards
248 O O development
248 O O process
248 O O by
248 O B-PERCENT nearly100
248 O L-PERCENT %
248 O O by
248 O O building
248 O O automation
248 O O techniques
248 - O Analytics
248 - O Lead
248 B-Designation O Analytics
248 L-Designation O Manager
248 O B-ORG Business
248 O I-ORG Analytics
248 O I-ORG Consultant
248 O L-ORG Role
248 O O Fractal
248 O O Analytics
248 O O Mumbai
248 O B-ORG Maharashtra
248 O B-DATE November
248 O I-DATE 2013
248 O I-DATE to
248 O I-DATE March
248 O L-DATE 2016

248 O U-GPE UK
248 O O largest
248 O O grocery
248 O O retail
248 O O chain
248 O O on
248 O U-ORG SKU
248 O O level
248 O O retail
248 O O analytics
248 O O o
248 O B-ORG Designed
248 O O developed
248 O O key
248 O O business
248 O O product
248 O O customer
248 O O performance
248 O O dashboard
248 O O solutions
248 O O o
248 O B-ORG Tent
248 O L-ORG Pole
248 O O events
248 O O Analysis
248 O O Provided
248 O O insights
248 O O recommendations
248 O O into
248 O O key
248 O O product
248 O O categories
248 O O to
248 O O understand
248 O O sales
248 O O loyalty
248 O O customer
248 O O competitor
248 O O performance/
248 O O behavior
248 O O seasonality
248 O O o
248 O O In
248 O O store
248 O O sampling
248 O O promotion
248 O O analysis
248 O O Recommended
248 O O successful
248 O O promotion
248 O O strategies
248 O O o
248 O O Pricing
248 O O solution
248 O O Created
248 O O a
248 O O product
248 O O pricing
248 O O solution
248 O O to
248 O O define
248 O O the
248 O O optimum
248 O O price
248 O O bands
248 O O impact
248 O O on
248 O O sales
248 O O Achievements
248 O O o
248 O O Reduced
248 O O client
248 O O in
248 O O store
248 O O sampling
248 O O campaigns
248 O O '
248 O O cost
248 O O by
248 O B-PERCENT 40
248 O L-PERCENT %
248 O O and
248 O O increase
248 O O transactions
248 O O by
248 O B-PERCENT 22
248 O L-PERCENT %
248 O O o
248 O O Identified
248 O O change
248 O O in
248 O O products
248 O O '
248 O O consumption
248 O O patterns
248 O O during
248 O B-ORG Xmas
248 O L-ORG Easter
248 O O over
248 O O a
248 O O period
248 O O of
248 O B-DATE 3
248 O L-DATE years
248 O O o
248 O B-ORG Identified
248 O O validated
248 O O the
248 O O hypothesis
248 O O using
248 O O business
248 O O customer
248 O O data
248 O O Loyalty
248 O O transactions
248 O O declined
248 O O by
248 O B-PERCENT 28
248 O L-PERCENT %
248 O O in
248 O O convenience
248 O O stores
248 O I-PERCENT 9
248 O L-PERCENT %
248 O O in
248 O O super
248 O O stores
248 O O in
248 O B-DATE last
248 O I-DATE 6
248 O L-DATE months

248 O B-ORG Pricing
248 O I-ORG Promotion
248 O L-ORG Analytics
248 O O and
248 O B-ORG Digital
248 O I-ORG Analytics
248 O L-ORG Consultant
248 O O for
248 O O a
248 O U-ORG Fortune
248 O O 50
248 O U-ORG CPG
248 O O company
248 O O o
248 O O Decreased
248 O O cost
248 O O by
248 O B-PERCENT nearly
248 O I-PERCENT 25
248 O L-PERCENT %
248 O O by
248 O O identifying
248 O O the
248 O O non
248 O O valuable
248 O O channels
248 B-Designation O Marketing
248 I-Designation O Analyst
248 L-Designation O Intern
248 O O International
248 O O Paper
248 O O Memphis
248 O U-GPE TN
248 O B-DATE June
248 O I-DATE 2012
248 O I-DATE to
248 O I-DATE August
248 O L-DATE 2012

248 O O Recommended
248 O O a
248 O U-ORDINAL 24hr
248 O O online
248 O O ordering
248 O O system
248 O O approach
248 O U-CARDINAL B2B
248 O O social
248 O O media
248 O O strategy
248 O O with
248 O O successful
248 O O benchmarks

248 O O Developed
248 O O a
248 O O global
248 O O industry
248 O O dashboard
248 O O to
248 O O analyse
248 O O supply
248 O O demand
248 O O of
248 O O the
248 O O complex
248 O O product
248 O O segments
248 B-Designation O Student
248 L-Designation O Consultant
248 O O Downtown
248 O O Crossville
248 O O March
248 O O 2012
248 O O to
248 O B-DATE April
248 O L-DATE 2012
248 O O Consulted
248 O O Downtown
248 O O Crossville
248 O O to
248 O O restructure
248 O O their
248 O O downtown
248 O O district
248 O O into
248 O O an
248 O O enhanced
248 O O retail
248 O O commercial
248 O O destination
248 O O to
248 O O increase
248 O O sales
248 O O tax
248 O O revenues
248 O O from
248 O O residents
248 O O tourists
248 B-Designation O Assistant
248 I-Designation O Marketing
248 L-Designation O Manager
248 O B-ORG Cox
248 O I-ORG Kings
248 O I-ORG Global
248 O L-ORG Services
248 O U-ORG CKGS
248 O U-GPE Mumbai
248 O B-ORG Maharashtra
248 O B-DATE March
248 O I-DATE 2011
248 O I-DATE to
248 O I-DATE July
248 O L-DATE 2011
248 O B-ORG Planned
248 O O collaborated
248 O O with
248 O O cross
248 O O functional
248 O O teams
248 O O external
248 O O vendors
248 O O to
248 O O develop
248 O O the
248 O O company
248 O O website
248 O O including
248 O O its
248 O O online
248 O O visa
248 O O booking
248 O O process
248 O O content
248 O O development
248 O O branding
248 B-Designation O Account
248 L-Designation O Executive
248 O B-ORG Ogilvy
248 O I-ORG Mather
248 O O Mumbai
248 O U-ORG Maharashtra
248 O B-DATE July
248 O I-DATE 2008
248 O I-DATE to
248 O I-DATE December
248 O L-DATE 2010

248 O U-ORG Managed
248 O O clients
248 O O brands
248 O O '
248 O O campaigns
248 O O Hindustan
248 O O Pencils
248 O B-ORG Breakthrough
248 O L-ORG Trust
248 O B-ORG IAPA
248 O I-ORG The
248 O L-ORG Times
248 O O of
248 O U-GPE India
248 O O events

248 O U-NORP Collaborated
248 O O with
248 O O cross
248 O O functional
248 O O teams
248 O O managed
248 O O vendors
248 O O to
248 O O accomplish
248 O O client
248 O O requirements
248 O O Achievements
248 O O o
248 O B-PERCENT 25
248 O L-PERCENT %
248 O O increase
248 O O in
248 O O turnover
248 O O for
248 O U-GPE Hindustan
248 O O pencils
